teid,EquipmentName,equip_name_norm,cim_opeqname_norm,cim_branchname_norm,plannedStartDate,actualStartDate,actualEndDate
661645,T1,T1,SHAMROCKT1,SHAMROCKT1,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-12-07 14:37:00
652490,KT1,KT1,HOLKT1,HOLKT1,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-12-05 17:42:00
676418,T011,T011,RAILROADTR2,RAILROADRRD5TR2,2023-12-01 08:33:00,2023-12-01 08:33:00,2023-12-01 15:44:00
676419,T012,T012,RAILROADTR3,RAILROADRRD5TR3,2023-12-01 08:33:00,2023-12-01 08:33:00,2023-12-01 15:44:00
676421,T022,T022,RAILROADTR5,RAILROADRRD5TR5,2023-12-01 08:33:00,2023-12-01 08:33:00,2023-12-01 15:44:00
676420,T021,T021,RAILROADTR4,RAILROADRRD5TR4,2023-12-01 08:33:00,2023-12-01 08:33:00,2023-12-01 15:44:00
657516,T1,T1,PORTSLRT1,PORTSLRT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-12-01 12:55:00
669383,0020,0020,TC0020,TC0020,2023-12-01 00:00:00,2023-12-01 00:00:00,
669897,T1,T1,DKNSESST1,DKNSESST1,2023-12-01 00:00:00,2023-12-01 00:00:00,
626863,MRH1,MRH1,EXPSWMR1H,EXPSWMR1H,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-11-30 16:50:00
626864,MR1L,MR1L,EXPSWMR1L,EXPSWMR1L,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-11-30 16:52:00
664822,T1,T1,LBRAESST1,LBRAESST1,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-11-30 12:45:00
607274,T2,T2,ESTONIANT2,ESTONIANT2,2023-07-25 15:01:00,2023-07-25 15:01:00,2023-11-30 08:24:00
607273,T1,T1,ESTONIANT1,ESTONIANT1,2023-07-25 15:01:00,2023-07-25 15:01:00,2023-11-30 08:24:00
606304,T1,T1,STAMSLRT1,STAMSLRT1,2023-06-01 00:01:00,2023-06-01 00:01:00,2023-11-28 15:11:00
606305,T2,T2,STAMSLRT2,STAMSLRT2,2023-06-01 00:01:00,2023-06-01 00:01:00,2023-11-28 15:45:00
647714,KT3,KT3,MYRKT3,MYRKT3,2023-10-18 17:00:00,2023-10-18 17:00:00,2023-11-21 16:29:00
649536,T2,T2,GOODNIT1T2,GOODNIT1T2,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-21 13:41:00
604347,T1,T1,FENCESLRT1,FENCESLRT1,2023-07-13 20:57:00,2023-07-13 20:57:00,2023-11-21 12:31:00
604348,T2,T2,FENCESLRT2,FENCESLRT2,2023-07-13 20:57:00,2023-07-13 20:57:00,2023-11-21 12:31:00
654797,T2,T2,SHEEPCRKT2,SHEEPCRKT2,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-11-17 10:59:00
654796,T1,T1,SHEEPCRKT1,SHEEPCRKT1,2023-11-01 00:00:00,2023-11-01 00:00:00,2023-11-17 10:56:00
639836,T1,T1,EBELLSLRT1,EBELLSLRT1,2023-11-17 18:00:00,2023-11-17 18:00:00,2023-11-18 01:28:00
654797,T2,T2,SHEEPCRKT2,SHEEPCRKT2,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-10-31 23:59:00
654796,T1,T1,SHEEPCRKT1,SHEEPCRKT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-10-31 23:59:00
649535,T1,T1,GOODNIT1T1,GOODNIT1T1,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-11-15 14:45:00
657372,T1,T1,CANYONWDT1,CANYONWDT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-11-15 17:00:00
657374,T3,T3,CANYONWDT3,CANYONWDT3,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-11-15 17:00:00
657373,T2,T2,CANYONWDT2,CANYONWDT2,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-11-15 17:00:00
658520,T1,T1,ZIERSLRT1,ZIERSLRT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-11-14 12:00:00
652491,KT2,KT2,HOLKT2,HOLKT2,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-10-26 16:00:00
579071,69L,69L,POESTA69L,POESTA69L,2023-09-07 16:50:00,2023-09-07 16:50:00,2023-11-02 15:14:00
579070,138H,138H,POESTA138H,POESTA138H,2023-09-07 16:50:00,2023-09-07 16:50:00,2023-11-02 15:14:00
667100,T1,T1,PIONRDJT1,PIONRDJT1,2023-11-01 00:00:00,2023-11-01 00:00:00,
647714,KT3,KT3,MYRKT3,MYRKT3,2023-10-19 09:15:00,2023-10-19 09:15:00,2023-10-27 12:00:00
575144,KT1,KT1,SBEKT1,SBEKT1,2023-09-28 00:00:00,2023-09-28 00:00:00,2023-10-22 09:31:00
601405,T1,T1,MERCURYT1,MERCURYT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-10-19 20:16:00
601406,T2,T2,MERCURYT2,MERCURYT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-10-19 20:17:00
647714,KT3,KT3,MYRKT3,MYRKT3,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-10-18 17:00:00
649314,MPT1,MPT1,SGALBESMPT1,SGALBESMPT1,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-18 12:00:00
639836,T1,T1,EBELLSLRT1,EBELLSLRT1,2023-10-13 15:57:00,2023-10-13 15:57:00,2023-10-15 10:45:00
639836,T1,T1,EBELLSLRT1,EBELLSLRT1,2023-07-15 00:00:00,2023-07-15 00:00:00,2023-10-13 11:43:00
656871,T2,T2,FIVEWSLRT2,FIVEWSLRT2,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-09-13 23:59:00
656870,T1,T1,FIVEWSLRT1,FIVEWSLRT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-09-13 23:59:00
649836,T1,T1,PALEESST1,PALEESST1,2023-10-04 00:00:00,2023-10-04 00:00:00,
649571,T1,T1,HYDRESST1,HYDRESST1,2023-10-04 00:00:00,2023-10-04 00:00:00,
640238,T2,T2,CORALSLRT2,CORALSLRT2,2023-09-22 18:52:00,2023-09-22 18:52:00,2023-09-26 16:25:00
647714,KT3,KT3,MYRKT3,MYRKT3,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-08-31 23:59:00
662092,T1,T1,APTXCITYT1,APTXCITYT1,2023-10-04 00:00:00,,
662093,T2,T2,APTXCITYT2,APTXCITYT2,2023-10-04 00:00:00,,
615156,MPT1,MPT1,HOUSEMTNMPT1,HOUSEMTNMPT1,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-09-12 15:50:00
656082,T2,T2,HOPKNSLRT2,HOPKNSLRT2,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-09-12 14:20:00
656081,T1,T1,HOPKNSLRT1,HOPKNSLRT1,2023-09-01 00:00:00,2023-09-01 00:00:00,2023-09-12 14:20:00
579071,69L,69L,POESTA69L,POESTA69L,2023-07-03 00:01:00,2023-07-03 00:01:00,2023-09-06 12:00:00
579070,138H,138H,POESTA138H,POESTA138H,2023-07-03 00:01:00,2023-07-03 00:01:00,2023-09-06 12:00:00
617547,KT2,KT2,DANKT2,DANKT2,2023-05-02 15:41:00,2023-05-02 15:41:00,2023-08-28 19:00:00
617548,KT3,KT3,DANKT3,DANKT3,2023-05-02 15:41:00,2023-05-02 15:41:00,2023-08-28 19:45:00
647160,T1,T1,FRYESLRT1,FRYESLRT1,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-08-25 07:55:00
647161,T2,T2,FRYESLRT2,FRYESLRT2,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-08-25 07:55:00
639729,T1,T1,NOVA2SLRT1,NOVA2SLRT1,2023-08-01 00:00:00,2023-08-01 00:00:00,2023-08-22 14:00:00
642976,T1,T1,HRZNSLRT1,HRZNSLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-08-16 17:28:00
642976,T1,T1,HRZNSLRT1,HRZNSLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-08-11 17:00:00
639729,T1,T1,NOVA2SLRT1,NOVA2SLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-07-31 23:59:00
640237,T1,T1,CORALSLRT1,CORALSLRT1,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-09 10:13:00
640238,T2,T2,CORALSLRT2,CORALSLRT2,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-08 10:13:00
640238,T2,T2,CORALSLRT2,CORALSLRT2,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-08-01 23:59:00
640237,T1,T1,CORALSLRT1,CORALSLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-08-01 23:59:00
527471,T1,T1,DELILA1T1,DELILA1T1,2023-02-15 18:01:00,2023-02-15 18:01:00,2023-07-30 18:00:00
527472,T2,T2,DELILA1T2,DELILA1T2,2023-02-15 18:01:00,2023-02-15 18:01:00,2023-07-30 18:00:00
654023,T2,T2,RRANCHEST2,RRANCHEST2,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-28 09:30:00
654022,T1,T1,RRANCHEST1,RRANCHEST1,2023-07-07 00:00:00,2023-07-07 00:00:00,2023-07-28 09:30:00
639836,T1,T1,EBELLSLRT1,EBELLSLRT1,2023-05-12 00:00:00,2023-05-12 00:00:00,2023-07-14 23:59:00
605621,1290T3051,1290T3051,290T3051,290T3051,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-07-26 10:21:00
604347,T1,T1,FENCESLRT1,FENCESLRT1,2023-05-05 00:01:00,2023-05-05 00:01:00,2023-07-13 20:56:00
604348,T2,T2,FENCESLRT2,FENCESLRT2,2023-05-05 00:01:00,2023-05-05 00:01:00,2023-07-13 20:56:00
622374,XT8,XT8,BTMXT8,BTMXT8,2023-07-10 06:29:00,2023-07-10 06:29:00,2023-07-10 13:42:00
622373,XT7,XT7,BTMXT7,BTMXT7,2023-07-10 06:29:00,2023-07-10 06:29:00,2023-07-10 13:41:00
622373,XT7,XT7,BTMXT7,BTMXT7,2023-06-08 00:00:00,2023-06-08 00:00:00,2023-07-07 23:59:00
622374,XT8,XT8,BTMXT8,BTMXT8,2023-06-08 00:00:00,2023-06-08 00:00:00,2023-07-07 23:59:00
606622,T2,T2,BRARROWT2,BRARROWT2,2023-03-03 17:00:00,2023-03-03 17:00:00,2023-06-28 12:00:00
606621,T1,T1,BRARROWT1,BRARROWT1,2023-03-03 17:00:00,2023-03-03 17:00:00,2023-06-28 12:00:00
647462,XF1H,XF1H,BROOKHOLXF3H,BROOKHOL11381H,2023-06-30 18:01:00,2023-06-30 18:01:00,2023-06-30 18:02:00
647463,XF1L,XF1L,BROOKHOLXF3L,BROOKHOL1691H,2023-06-30 18:01:00,2023-06-30 18:01:00,2023-06-30 18:02:00
579071,69L,69L,POESTA69L,POESTA69L,2023-06-30 16:01:00,2023-06-30 16:01:00,2023-07-03 00:00:00
579070,138H,138H,POESTA138H,POESTA138H,2023-06-30 16:01:00,2023-06-30 16:01:00,2023-07-03 00:00:00
647462,XF1H,XF1H,BROOKHOLXF3H,BROOKHOL11381H,2023-06-22 05:30:00,2023-06-22 05:30:00,2023-06-30 18:00:00
647463,XF1L,XF1L,BROOKHOLXF3L,BROOKHOL1691H,2023-06-22 05:30:00,2023-06-22 05:30:00,2023-06-30 18:00:00
630887,MR2L,MR2L,EXPSWMR2L,EXPSWMR2L,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-06-30 20:00:00
630886,MR2H,MR2H,EXPSWMR2H,EXPSWMR2H,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-06-30 20:00:00
626863,MRH1,MRH1,EXPSWMR1H,EXPSWMR1H,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-06-30 20:00:00
626864,MR1L,MR1L,EXPSWMR1L,EXPSWMR1L,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-06-30 20:00:00
579071,69L,69L,POESTA69L,POESTA69L,2022-07-01 00:01:00,2022-07-01 00:01:00,2023-06-30 16:00:00
579070,138H,138H,POESTA138H,POESTA138H,2022-07-01 00:01:00,2022-07-01 00:01:00,2023-06-30 16:00:00
642725,T1,T1,TREBSLRT1,TREBSLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-27 17:38:00
647463,XF1L,XF1L,BROOKHOLXF3L,BROOKHOL1691H,2023-06-21 00:00:00,2023-06-21 00:00:00,2023-06-22 05:29:00
647462,XF1H,XF1H,BROOKHOLXF3H,BROOKHOL11381H,2023-06-21 00:00:00,2023-06-21 00:00:00,2023-06-22 05:29:00
607273,T1,T1,ESTONIANT1,ESTONIANT1,2023-04-13 00:00:00,2023-04-13 00:00:00,
607274,T2,T2,ESTONIANT2,ESTONIANT2,2023-04-13 00:00:00,2023-04-13 00:00:00,
643720,T1,T1,DILEOSLRT1,DILEOSLRT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-22 13:30:00
645787,T1,T1,PITTSDDKT1,PITTSDDKT1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-20 13:12:00
622373,XT7,XT7,BTMXT7,BTMXT7,2023-04-30 10:01:00,2023-04-30 10:01:00,2023-06-07 23:59:00
622374,XT8,XT8,BTMXT8,BTMXT8,2023-04-30 10:01:00,2023-04-30 10:01:00,2023-06-07 23:59:00
641701,T1,T1,TBWFESST1,TBWFESST1,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-16 13:00:00
606305,T2,T2,STAMSLRT2,STAMSLRT2,2023-01-16 00:01:00,2023-01-16 00:01:00,2023-06-01 00:00:00
606304,T1,T1,STAMSLRT1,STAMSLRT1,2023-01-16 00:01:00,2023-01-16 00:01:00,2023-06-01 00:00:00
639729,T1,T1,NOVA2SLRT1,NOVA2SLRT1,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-05-31 23:59:00
586575,1500T2311,1500T2311,500T2311,500T2311,2022-09-01 00:00:00,2022-09-01 00:00:00,2023-05-30 12:00:00
586576,1197T1711,1197T1711,197T1711,197T1711,2022-09-01 00:00:00,2022-09-01 00:00:00,2023-05-30 12:00:00
612234,T2,T2,ANDMDSLRT2,ANDMDSLRT2,2023-05-19 18:00:00,2023-05-19 18:00:00,2023-05-27 09:00:00
593151,138H,138H,VALEROE138H,VALEROE138H,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-05-22 13:29:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-04-29 09:47:00,2023-04-29 09:47:00,2023-05-22 15:06:00
612234,T2,T2,ANDMDSLRT2,ANDMDSLRT2,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-05-19 18:00:00
552502,FMR1,FMR1,CCKSWFMR1,CCKSWAXFMR1,2022-11-09 00:00:00,2022-11-09 00:00:00,2023-05-18 12:07:00
639836,T1,T1,EBELLSLRT1,EBELLSLRT1,2023-05-03 00:30:00,2023-05-03 00:30:00,2023-05-11 23:59:00
615249,T2,T2,GALLOWAYT2,GALLOWAYT2,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-05-12 15:00:00
623436,1131T1731,1131T1731,131T1731,131T1731,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-05-12 11:28:00
593152,69L,69L,VALEROE69L,VALEROE69L,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-05-10 15:42:00
607504,T2,T2,JADESLRT2,JADESLRT2,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-05-10 14:00:00
622373,XT7,XT7,BTMXT7,BTMXT7,2023-03-01 00:00:00,2023-03-01 00:00:00,2023-04-30 10:00:00
622374,XT8,XT8,BTMXT8,BTMXT8,2023-03-01 00:00:00,2023-03-01 00:00:00,2023-04-30 10:00:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-04-14 09:47:00,2023-04-14 09:47:00,2023-04-29 09:47:00
612233,T1,T1,ANDMDSLRT1,ANDMDSLRT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-05-06 16:26:00
617546,KT1,KT1,DANKT1,DANKT1,2023-05-02 15:41:00,2023-05-02 15:41:00,2023-05-05 08:00:00
604347,T1,T1,FENCESLRT1,FENCESLRT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-04-25 23:59:00
604348,T2,T2,FENCESLRT2,FENCESLRT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-04-25 23:59:00
617548,KT3,KT3,DANKT3,DANKT3,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-05-02 15:40:00
617547,KT2,KT2,DANKT2,DANKT2,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-05-02 15:40:00
617546,KT1,KT1,DANKT1,DANKT1,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-05-02 15:40:00
609336,T1_H,T1H,LOOKOUTT1H,LOOKOUTT1H,2023-04-12 00:02:00,2023-04-12 00:02:00,2023-04-28 18:00:00
601938,KT1,KT1,MYRKT1,MYRKT1,2023-04-24 06:43:00,2023-04-24 06:43:00,2023-04-24 06:44:00
601939,KT2,KT2,MYRKT2,MYRKT2,2023-04-24 06:43:00,2023-04-24 06:43:00,2023-04-24 06:44:00
626034,T2,T2,NOVA1SLRT2,NOVA1SLRT2,2023-03-01 00:00:00,2023-03-01 00:00:00,2023-04-18 14:47:00
626033,T1,T1,NOVA1SLRT1,NOVA1SLRT1,2023-04-04 00:00:00,2023-04-04 00:00:00,2023-04-18 14:47:00
575144,KT1,KT1,SBEKT1,SBEKT1,2023-04-01 00:01:00,2023-04-01 00:01:00,2023-04-18 11:15:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-04-12 09:54:00,2023-04-12 09:54:00,2023-04-14 09:05:00
279648,21T,21T,CBEC21T,CBEC21T,2023-04-14 10:00:00,,
280379,25T,25T,CBEC25T,CBEC25T,2023-04-14 10:00:00,,
280177,22T,22T,CBEC22T,CBEC22T,2023-04-14 10:00:00,,
607273,T1,T1,ESTONIANT1,ESTONIANT1,2023-04-10 14:01:00,2023-04-10 14:01:00,
616861,XT2,XT2,BTMXT2,BTMXT2,2023-03-25 16:31:00,2023-03-25 16:31:00,2023-04-12 09:48:00
616862,XT3,XT3,BTMXT3,BTMXT3,2023-03-25 16:31:00,2023-03-25 16:31:00,2023-04-12 09:48:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-03-25 16:31:00,2023-03-25 16:31:00,2023-04-12 09:48:00
646478,E110,E110,FRONTECE110,FRONTECE110,2023-04-12 00:01:00,2023-04-12 00:01:00,
646479,E120,E120,FRONTECE120,FRONTECE120,2023-04-12 00:01:00,2023-04-12 00:01:00,
646480,E100,E100,FRONTECE100,FRONTECE100,2023-04-12 00:01:00,2023-04-12 00:01:00,
607273,T1,T1,ESTONIANT1,ESTONIANT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-04-10 14:00:00
607274,T2,T2,ESTONIANT2,ESTONIANT2,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-04-10 14:00:00
614534,XFH3,XFH3,STEWARTXFH3,STEWARTXFH3,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-04-05 00:01:00
614531,XFH2,XFH2,STEWARTXFH2,STEWARTXFH2,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-04-05 00:01:00
614532,XFL2,XFL2,STEWARTXFL2,STEWARTXFL2,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-04-05 00:01:00
614535,XFL3,XFL3,STEWARTXFL3,STEWARTXFL3,2023-04-05 00:00:00,2023-04-05 00:00:00,2023-04-05 00:01:00
623800,T1,T1,EIFSLRT1,EIFSLRT1,2023-04-05 00:00:00,2023-04-05 00:00:00,
626033,T1,T1,NOVA1SLRT1,NOVA1SLRT1,2023-03-01 00:00:00,2023-03-01 00:00:00,2023-04-03 23:59:00
616862,XT3,XT3,BTMXT3,BTMXT3,2023-03-24 11:20:00,2023-03-24 11:20:00,2023-03-25 16:27:00
616861,XT2,XT2,BTMXT2,BTMXT2,2023-03-24 11:20:00,2023-03-24 11:20:00,2023-03-25 16:27:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-03-24 11:20:00,2023-03-24 11:20:00,2023-03-25 16:27:00
616863,XT4,XT4,BTMXT4,BTMXT4,2023-03-24 11:20:00,2023-03-24 11:20:00,2023-03-25 16:27:00
555003,T2,T2,SPARTAT2,SPARTAT2,2022-10-24 12:01:00,2022-10-24 12:01:00,2023-03-24 12:42:00
555002,T1,T1,SPARTAT1,SPARTAT1,2022-10-24 12:01:00,2022-10-24 12:01:00,2023-03-24 12:42:00
616863,XT4,XT4,BTMXT4,BTMXT4,2023-03-13 09:45:00,2023-03-13 09:45:00,2023-03-24 11:17:00
616861,XT2,XT2,BTMXT2,BTMXT2,2023-03-13 09:45:00,2023-03-13 09:45:00,2023-03-24 11:17:00
616862,XT3,XT3,BTMXT3,BTMXT3,2023-03-13 09:45:00,2023-03-13 09:45:00,2023-03-24 11:17:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-03-13 09:45:00,2023-03-13 09:45:00,2023-03-24 11:17:00
576274,T-1,T1,RVRVLYST1,RVRVLYST1,2022-11-01 00:00:00,2022-11-01 00:00:00,2023-03-23 14:35:00
576275,T-2,T2,RVRVLYST2,RVRVLYST2,2022-11-01 00:00:00,2022-11-01 00:00:00,2023-03-23 14:35:00
619802,HLJDAN01A,HLJDAN01A,DANHLJ01A,DANHLJ01,2023-03-16 17:01:00,2023-03-16 17:01:00,2023-03-22 17:00:00
593599,T1,T1,WFTANKT1,WFTANKT1,2022-10-05 00:00:00,2022-10-05 00:00:00,2023-03-21 12:06:00
613864,LOC_HK_NODE1,LOCHKNODE1,LOCHKGIS1,LOCHKGIS,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-17 11:00:00
619802,HLJDAN01A,HLJDAN01A,DANHLJ01A,DANHLJ01,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-16 17:00:00
616862,XT3,XT3,BTMXT3,BTMXT3,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
616860,XT1,XT1,BTMXT1,BTMXT1,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
616864,XT5,XT5,BTMXT5,BTMXT5,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
616863,XT4,XT4,BTMXT4,BTMXT4,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
616861,XT2,XT2,BTMXT2,BTMXT2,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
616865,XT6,XT6,BTMXT6,BTMXT6,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-13 09:36:00
615249,T2,T2,GALLOWAYT2,GALLOWAYT2,2023-02-01 00:00:00,2023-02-01 00:00:00,2023-03-02 16:00:00
606621,T1,T1,BRARROWT1,BRARROWT1,2023-02-28 20:53:00,2023-02-28 20:53:00,2023-03-03 16:59:00
606622,T2,T2,BRARROWT2,BRARROWT2,2023-02-28 20:53:00,2023-02-28 20:53:00,2023-03-03 16:59:00
531749,ATHEY_ELLENB11,ATHEYELLENB11,ATHEYGOMEZT11,ATHEYGOMEZT1,2022-10-20 20:01:00,2022-10-20 20:01:00,2023-03-02 16:00:00
606621,T1,T1,BRARROWT1,BRARROWT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-02-28 17:00:00
606622,T2,T2,BRARROWT2,BRARROWT2,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-02-28 17:00:00
607503,T1,T1,JADESLRT1,JADESLRT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-02-28 14:00:00
603387,MPT1,MPT1,FILESSLRMPT1,FILESSLRMPT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-02-16 16:25:00
527472,T2,T2,DELILA1T2,DELILA1T2,2023-01-15 18:01:00,2023-01-15 18:01:00,2023-02-15 18:00:00
527471,T1,T1,DELILA1T1,DELILA1T1,2023-01-15 18:01:00,2023-01-15 18:01:00,2023-02-15 18:00:00
603092,MR2H,MR2H,CONSWMR2H,CONSWAXFMR2H,2022-12-01 00:00:00,2022-12-01 00:01:00,2023-02-06 15:49:00
603093,MR2L,MR2L,CONSWMR2L,CONSWAXFMR2L,2022-12-01 00:00:00,2022-12-01 00:01:00,2023-02-06 15:49:00
608249,NPXF,NPXF,NVAP345NPXF,NVAP345NPXF,2023-01-05 00:00:00,2023-01-05 00:00:00,2023-01-27 00:00:00
597440,212T,212T,CBEC212T,CBEC212T,2022-11-11 00:00:00,2022-11-11 00:00:00,2023-01-23 09:26:00
588008,T-1,T1,TURQBESST1,TURQBESST1,2022-09-01 00:00:00,2022-09-01 00:00:00,2023-01-20 14:45:00
610665,CRT1,CRT1,CRWNSLRCRT1,CRWNSLRCRT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-01-13 10:33:00
610817,SOT1,SOT1,GOLINDASOT1,GOLINDASOT1,2022-12-01 00:00:00,2022-12-01 00:00:00,2023-01-13 09:18:00
606304,T1,T1,STAMSLRT1,STAMSLRT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-01-16 00:00:00
606305,T2,T2,STAMSLRT2,STAMSLRT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2023-01-16 00:00:00
527472,T2,T2,DELILA1T2,DELILA1T2,2022-10-15 18:01:00,2022-10-15 18:01:00,2023-01-15 18:00:00
527471,T1,T1,DELILA1T1,DELILA1T1,2022-10-15 18:01:00,2022-10-15 18:01:00,2023-01-15 18:00:00
610182,1146T1331,1146T1331,146T1331,146T1331,2023-01-11 00:00:00,2023-01-11 00:00:00,2023-01-13 10:25:00
597080,AT1,AT1,HEADWAAT1,HEADWAAT1,2022-11-02 00:01:00,2022-11-02 00:01:00,2023-01-05 07:55:00
603131,MR1L,MR1L,CONSWMR1L,CONSWAXFMR1L,2022-12-01 00:00:00,2022-12-01 00:01:00,2022-12-27 15:04:00
602570,T1A,T1A,INRTWT1A,INRTWT1A,2022-12-28 10:25:00,2022-12-28 10:25:00,
602571,T1B,T1B,INRTWT1B,INRTWT1B,2022-12-28 10:25:00,2022-12-28 10:25:00,
602572,T2,T2,INRTWT2,INRTWT2,2022-12-28 10:25:00,2022-12-28 10:25:00,
603130,MR1H,MR1H,CONSWMR1H,CONSWAXFMR1H,2022-12-01 00:00:00,2022-12-01 00:01:00,2022-12-27 16:37:00
603029,MPT1,MPT1,AGUAYOMPT1,AGUAYOMPT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-22 15:36:00
599380,69_LWT_BKY1,69LWTBKY1,69LWHBKY1,69LWHBKY,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-21 17:24:00
586727,MR1H,MR1H,CRESWMR1H,CRESWAXFMR1H2,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-12-21 12:53:00
586712,MR1L,MR1L,CRESWMR1L,CRESWAXFMR1LH,2022-09-21 00:00:00,2022-09-21 00:00:00,2022-12-21 12:54:00
598591,RDW_HK_NODE1,RDWHKNODE1,RDWHKGIS1,RDWHKGIS,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-20 13:10:00
598590,BB_HK_NODE1,BBHKNODE1,BBHKGIS1,BBHKGIS,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-20 13:10:00
608551,XT1,XT1,TGSXT1,TGSXT1,2022-12-01 00:01:00,2022-12-01 00:01:00,2022-12-19 15:45:00
601939,KT2,KT2,MYRKT2,MYRKT2,2022-11-03 00:00:00,2022-11-03 00:00:00,2022-12-16 14:50:00
601938,KT1,KT1,MYRKT1,MYRKT1,2022-11-03 00:00:00,2022-11-03 00:00:00,2022-12-16 14:50:00
