teid,ercotDampsseId,tier,our_op_eqcode,dampsse_name_raw,dampsse_active_in_window,DeviceType,FromName,ToName,Substation1,Substation2,Name
279760,1235,station_pair,DANEVA_138_69_1,DANEVA_69_1,True,Transformer,DANEVANGSW9,DANEVANGSW8,DANEVA,DANEVA,69_1 69kV-138kV
159871,2602,station_pair_leg,DCSES_AXFMR1L_H,DCSES_MR1L,True,Transformer,DECRDOVA_8,DCSES1_1,DCSES,DCSES,MR1L 138kV-1kV
279565,4522,station_pair_leg,JEWET_AXFMR3H,JEWET_MR3H,True,Transformer,JEWETT_N5,JEWET3_1,JEWET,JEWET,MR3H 345kV-1kV
279351,4464,station_pair,LARDVFTS_230_138_1_H,LARDVFTS_230T,True,Transformer,LARDVFT6A,LARDVFT4B,LARDVFTS,LARDVFTS,230T 230kV-138kV
68898,4438,substring_name,HRFDWIND_T1_H,HRFDWIND_T1,True,Transformer,HRFDWIND_G,HRFDWIND_5,HRFDWIND,HRFDWIND,T1 345kV-34.5kV
279187,2656,station_pair,CRAN_XFMR1_H,CRAN_FMR1,True,Transformer,CRAN2A,WTUCRANE4A,CRAN,CRAN,FMR1 69kV-138kV
280033,10792,station_pair_leg,AUSTRO_AU_AT2H,AUSTRO_AT2H,True,Transformer,L_AUSTRO5_1Y,AUSTRO2_1KV,AUSTRO,AUSTRO,AT2H 345kV-1kV
92293,2942,station_pair_leg,ESKSW_AXFMR2H,ESKSW_FMR2,True,Transformer,ESKOTA_9,ESKOTA_8,ESKSW,ESKSW,FMR2 138kV-69kV
364809,6222,substring_name,PHARRSVC_AUT1_H,PHARRSVC_AUT1,True,Transformer,PHARR0A,PHARR4B,PHARRSVC,PHARRSVC,AUT1 138kV-23.5kV
279492,2579,substring_name,CBY_AT2B_H,CBY_AT2B,True,Transformer,CEDARP_B345B,CEDARP_2ASTR,CBY,CBY,AT2B 345kV-1kV
280040,5975,station_pair_leg,LYTTON_S_LY_AT2L,LYTTON_S_AT2L,True,Transformer,LYTTON13,LYTTON2_1KV,LYTTON_S,LYTTON_S,AT2L 138kV-1kV
27933,4397,substring_name,JOR_AT1H_H,JOR_AT1,True,Transformer,JORDAN__B345,JORDAN_A1STR,JOR,JOR,AT1H 345kV-1kV
54276,4371,station_pair_leg,KLNSW_AXFMR2H,KLNSW_MR2H,True,Transformer,KILL_SS__5,KLNSW2_1,KLNSW,KLNSW,MR2H 345kV-1kV
863989,13302,substring_name,FRONTERA_XFL2_H,FRONTERA_XFL2,True,Transformer,FRONTERA4A,FRONTERA0C,FRONTERA,FRONTERA,XFL2 138kV-1kV
280045,4465,station_pair_leg,LAREDO_138_69A1L,LAREDO_A1-L,True,Transformer,LAREDO2A,LD2DUM,LAREDO,LAREDO,A1-L 69kV-1kV
280019,4255,substring_name,GBY_AT1H_H,GBY_AT1,True,Transformer,GRNBYU__B345,GRNBYU_A1STR,GBY,GBY,AT1H 345kV-1kV
28013,9392,station_pair_leg,TRSES_AXFMR7LH,TRSES_MR7L,True,Transformer,TRINIDAD_8,TRSES7_1,TRSES,TRSES,MR7L 138kV-1kV
279605,2574,station_pair,DOWNIES_AXFMR1H,DOWNIES_AX1H,True,Transformer,DOWNIESW9,DOWNIESW8,DOWNIES,DOWNIES,AX1H 69kV-138kV
279781,2970,station_pair_leg,HEIGHTTN_HEIGHAT2_L,HEIGHTTN_HAT2,True,Transformer,TNHEIGHTS_1,TNHEIGHTS_0,HEIGHTTN,HEIGHTTN,HAT2 69kV-138kV
20860,1146,substring_name,CN345_MR2HH,CN345_MR2H,True,Transformer,COLLINSS1_5,CN3452_1,CN345,CN345,MR2H 345kV-1kV
279189,4596,station_pair_leg,LMESA_AXFMR1_L,LMESA_FMR1,True,Transformer,LAMESA_9,LAMESA_8,LMESA,LMESA,FMR1 138kV-69kV
586727,2561,station_pair_leg,CRESW_AXFMR1H_2,CRESW_MR1H,True,Transformer,CRESLENN_8,CRESLENN1_1,CRESW,CRESW,MR1H 138kV-1kV
279318,7693,station_pair_leg,SHELBY_SHLBT1H,SHELBY_BT1H,True,Transformer,SHELBY1,SHELBY_1,SHELBY,SHELBY,BT1H 138kV-1kV
319882,4520,station_pair_leg,JEWET_AXFMR1L_H,JEWET_MR1L,True,Transformer,JEWETTA_8,JEWET1_1,JEWET,JEWET,MR1L 138kV-1kV
676418,11628,station_pair_leg,RAILROAD_RRD5TR2,RAILROAD_TR2,True,Transformer,RAILROAD_DC,79610,RAILROAD,RAILROAD,TR2 138kV-17.940001kV
718553,12206,station_pair_leg,EXCSW_AXFMR1H,EXCSW_MR1H,True,Transformer,EXCHANGE1_5,EXCHANGE1_T,EXCSW,EXCSW,MR1H 345kV-1kV
34658,4492,station_pair_leg,KLNSW_AXFMR1L_H,KLNSW_MR1L,True,Transformer,KILL_SS__8,KLNSW1_1,KLNSW,KLNSW,MR1L 138kV-1kV
281262,4320,station_pair_leg,HILLCTRY_AXFMR1L,HILLCTRY_MR1L,True,Transformer,HC_STAR1,HILLCTY1_8,HILLCTRY,HILLCTRY,MR1L 138kV-1kV
7903,1025,station_pair_leg,BWNSW_AXFMR1_2_H,BWNSW_S1_2,True,Transformer,BROWN_1T5,BROWN_2T3,BWNSW,BWNSW,S1_2 345kV-24kV
280060,1018,station_pair_leg,BOMSW_AXFMR2L,BOMSW_MR2L,True,Transformer,BOWMAN_B8,BOMSW2_1,BOMSW,BOMSW,MR2L 138kV-1kV
279276,4668,station_pair,LKWHITNY_LKWHIAT1,LKWHITNY_IAT1,True,Transformer,TNLKWHITNY1,TNLKWHITNY0,LKWHITNY,LKWHITNY,IAT1 69kV-138kV
60694,7959,station_pair_leg,TMPCR_AXFMR1H_H,TMPCR_MR1H,True,Transformer,TEMP_PEC__5,TMPCR1_1,TMPCR,TMPCR,MR1H 345kV-1kV
279283,6172,station_pair_leg,OLN_XFMR1,OLN_FMR1,True,Transformer,OLNEY8,OLNEY2,OLN,OLN,FMR1 69kV-138kV
472141,7737,station_pair,RUNGE_138_12_1,RUNGE_TRA1,True,Transformer,L_RUNGE_8_1Y,RUNGE0A,RUNGE,RUNGE,TRA1 138kV-12.5kV
225795,2897,station_pair,EINSTEIN_ENS7TR1H,EINSTEIN_7TR1,True,Transformer,EINSTEIN345,EINSTEIN138,EINSTEIN,EINSTEIN,7TR1 345kV-138kV
279473,2856,station_pair,EL_CAMPO_138_69_1_H,EL_CAMPO_69-1,True,Transformer,EL_CAMPO4A,EL_CAMPO2A,EL_CAMPO,EL_CAMPO,69-1 69kV-138kV
279575,2641,station_pair,DIALV_AXFMR1-H,DIALV_FMR1,True,Transformer,DIALVILL_9,DIALVILL_8,DIALV,DIALV,FMR1 69kV-138kV
313530,9533,substring_name,ZORN_AT3L_H,ZORN_AT3L,True,Transformer,L_ZORN__8_1Y,L_ZORN__1_3Z,ZORN,ZORN,AT3L 138kV-1kV
279234,6078,station_pair_leg,MCCREE_GAMCT1L,MCCREE_CT1L,True,Transformer,MCCREE8,MCCREE_1,MCCREE,MCCREE,CT1L 138kV-1kV
279543,2719,station_pair_leg,ELKTN_AXFMR3H,ELKTN_MR3H,True,Transformer,ELKTON_5,ELKTN3_1,ELKTN,ELKTN,MR3H 345kV-1kV
280066,2543,substring_name_leg,CBY_AT1L_H,CBY_AT1L,False,Transformer,CEDARP_B138B,CEDARP_A1STR,CBY,CBY,AT1 138kV-1kV
7281,4556,substring_name,KENDAL_AT5H_H,KENDAL_AT5H,True,Transformer,L_KENDAL5_1Y,L_KENDAL1_3,KENDAL,KENDAL,AT5H 345kV-1kV
582374,5914,station_pair_leg,MDLNE_AXFMR1L,MDLNE_MR1L,True,Transformer,MIDLNDE_8,MDLNE1_2,MDLNE,MDLNE,MR1L 138kV-1kV
492645,4451,substring_name,JOR_AT3H_H,JOR_AT3,True,Transformer,JORDAN__B345,49114,JOR,JOR,AT3H 345kV-1kV
681447,11780,station_pair_leg,TEASW_AXFMR1L,TEASW_MR1L,True,Transformer,TEAL_8,TEASW_1_1,TEASW,TEASW,MR1L 138kV-1kV
33736,2516,substring_name,CAGNON_MR2H,CAGNON_MR2,True,Transformer,CAGNON1_8,CAGNON_5,CAGNON,CAGNON,MR2 345kV-138kV
597632,7945,station_pair_ckt,TAYLR_AXFMR1-69,TAYLR_FMR1,True,Transformer,TAYLOR1_9,TAYLOR1_8,TAYLR,TAYLR,FMR1 69kV-138kV
279789,2635,substring_name,CUERO_AT3H,CUERO_AT3,True,Transformer,L_CUERO_9_1Y,L_CUERO_8_1Y,CUERO,CUERO,AT3 138kV-69kV
718825,12210,station_pair_leg,EXCSW_AXFMR2L,EXCSW_MR2L,True,Transformer,EXCHANGE1_8,EXCHANGE2_T,EXCSW,EXCSW,MR2L 138kV-1kV
279237,7867,station_pair_leg,SARRD_AXFMR1L-H,SARRD_MR1L,True,Transformer,SARGT_S8,SARRD1_1,SARRD,SARRD,MR1L 138kV-1kV
280069,7759,station_pair_leg,SOUTHABI_138_69T2_H,SOUTHABI_38T2,True,Transformer,SOUTHABI4A,SOUTHABI2B,SOUTHABI,SOUTHABI,38T2 69kV-138kV
280070,5987,station_pair_leg,MGSES_AXFMR4L,MGSES_MR4L,True,Transformer,MRGNCRK_8,700209_3STAR,MGSES,MGSES,MR4L 138kV-1kV
279297,939,station_pair,ALVDO_AXFMR3,ALVDO_FMR3,True,Transformer,ALVARADO1_8,ALVARADO1_9,ALVDO,ALVDO,FMR3 69kV-138kV
130026,4667,station_pair_leg,LIGSW_AXFMR1L_H,LIGSW_MR1L,True,Transformer,LIGGETTA1_8,LIGSW1_1,LIGSW,LIGSW,MR1L 138kV-1kV
279033,2770,station_pair_leg,FOX_AXFMR1,FOX_FMR1,True,Transformer,FOX8,FOX2,FOX,FOX,FMR1 69kV-138kV
720970,12226,station_pair_leg,RCKSW_AXFMR2L,RCKSW_MR2L,True,Transformer,ROCKHOUND_8,ROCKHOUND2_T,RCKSW,RCKSW,MR2L 138kV-1kV
280078,6297,station_pair_leg,ODEHV_AXFMR2H,ODEHV_MR2H,True,Transformer,ODEHVC_5,ODEHV2_1,ODEHV,ODEHV,MR2H 345kV-1kV
280079,4673,station_pair_ckt,LON_HILL_345_1382L_H,LON_HILL_69A2,True,Transformer,LH2DUM,LON_HILL4C,LON_HILL,LON_HILL,382L 138kV-1kV
154845,7787,station_pair_leg,SHRSW_AXFMR2L_H,SHRSW_MR2L,True,Transformer,SHRY_A8,SHRSW2_1,SHRSW,SHRSW,MR2L 138kV-1kV
279063,6148,station_pair,PLSTN_AXFMR3-H,PLSTN_FMR3,True,Transformer,PALESTNE_8,PALESTNE_9,PLSTN,PLSTN,FMR3 69kV-138kV
280083,9297,station_pair_leg,TYGND_AXFMR1L_H,TYGND_MR1L,True,Transformer,TYLERGND_8,TYGND1_1,TYGND,TYGND,MR1L 138kV-1kV
280084,5999,station_pair_leg,NUECES_B_138_69A1_H,NUECES_B_69A1,True,Transformer,NUECES_B4A,NUECES_B2A,NUECES_B,NUECES_B,69A1 69kV-138kV
279419,4279,station_pair_leg,HLSBR_AXFMR1H,HLSBR_MR1H,True,Transformer,HILLBORO1_8,HLSBR1_1,HLSBR,HLSBR,MR1H 138kV-1kV
491422,6287,station_pair_leg,QNLTP_AXFMR1H_H,QNLTP_MR1H,True,Transformer,MUNSON_8,QNLTP1_1,QNLTP,QNLTP,MR1H 138kV-1kV
60678,6096,station_pair_leg,NORSW_AXFMR2L_H,NORSW_MR2L,True,Transformer,NORWD_2T8,NORSW2_1,NORSW,NORSW,MR2L 138kV-1kV
71379,6266,station_pair,OLEANDER_138_69_AUTO_H,OLEANDER_AUT1,True,Transformer,OLEANDER2A,OLEANDER4A,OLEANDER,OLEANDER,AUT1 138kV-69kV
128215,4640,station_pair_leg,LIGSW_AXFMR1H_H,LIGSW_MR1H,True,Transformer,LIGGETT_1T5,LIGSW1_1,LIGSW,LIGSW,MR1H 345kV-1kV
280085,9335,station_pair_leg,W_DENT_XFT1L,W_DENT_T1L,True,Transformer,W_DENT_8,W_DENT_2,W_DENT,W_DENT,T1L 138kV-1kV
417455,6334,station_pair_leg,RDOSC_AXFMRH2,RDOSC_FMR2,True,Transformer,RONDO2_8,RONDO1_3,RDOSC,RDOSC,FMR2 138kV-38kV
307991,2611,substring_name,DUNLAP_AT1H,DUNLAP_AT1,True,Transformer,DUNLAP8,DUNLAP5,DUNLAP,DUNLAP,AT1 345kV-138kV
370926,1209,station_pair_ckt,BTTSW_AXFMR2_HISIDE,BTTSW_FMR2,True,Transformer,BURNETTSW_8,BURNETTSW_9,BTTSW,BTTSW,FMR2 138kV-69kV
279819,9345,station_pair_leg,WHTNY_AXFMR2L_H,WHTNY_MR2L,True,Transformer,WHITNEY8,WHITNYSTR,WHTNY,WHTNY,MR2L 138kV-1kV
279805,910,substring_name,BELLSO_AT2H,BELLSO_AT2,True,Transformer,L_BELLSO8_1Y,L_BELLSO9_1Y,BELLSO,BELLSO,AT2 69kV-138kV
421221,4270,substring_name,HARALD_T1_H,HARALD_T1,True,Transformer,BEARKAT_W2,BEARKAT_H,HARALD,HARALD,T1 345kV-34.5kV
279521,4562,station_pair,KUNITZ_TWPPKUN,KUNITZ_KUN,True,Transformer,L_KUNITZ8_1Y,KUN_WIND_LGE,KUNITZ,KUNITZ,KUN 34.5kV-138kV
279689,4409,station_pair_leg,HILLCTRY_AXFMR3H-H,HILLCTRY_MR3H,True,Transformer,HILLCTY_5,HC_STAR3,HILLCTRY,HILLCTRY,MR3H 345kV-1kV
279620,6048,station_pair,MNRVA_AXFMR2,MNRVA_FMR2,True,Transformer,MINERVA1_8,MINERVA1_9,MNRVA,MNRVA,FMR2 69kV-138kV
279568,4250,station_pair,HLK_HLKAT1,HLK_KAT1,True,Transformer,HILTOPLKS8,HILTOPLKS9,HLK,HLK,KAT1 69kV-138kV
279379,4612,station_pair_ckt,LVOK_138_69_1,LVOK_T2,True,Transformer,LVOK2A,LVOK4A,LVOK,LVOK,T1 69kV-138kV
279087,1038,station_pair,ATHNS_AXFMR3,ATHNS_FMR3,True,Transformer,ATHENS_8,ATHENS_9,ATHNS,ATHNS,FMR3 69kV-138kV
279721,2892,substring_name,GONZAL_AT3H,GONZAL_AT3,True,Transformer,L_GONZAL8_1Y,L_GONZAL9_1Y,GONZAL,GONZAL,AT3 69kV-138kV
279558,4330,station_pair_leg,JEWET_AXFMR2,JEWET_FMR2,True,Transformer,JEWETT1_9,JEWETTA_8,JEWET,JEWET,FMR2 69kV-138kV
61265,9437,station_pair_leg,VLSES_AXFMR1H_H,VLSES_MR1H,True,Transformer,VALLYSES1_5,VLSES1_1,VLSES,VLSES,MR1H 345kV-1kV
305614,7947,substring_name,TESLA_AUT2_H,TESLA_AUT2,True,Transformer,TESLA7A,TESLA1B,TESLA,TESLA,AUT2 345kV-20kV
676421,11631,station_pair_leg,RAILROAD_RRD5TR5,RAILROAD_TR5,True,Transformer,79606,79610,RAILROAD,RAILROAD,TR5 138kV-17.940001kV
62100,4454,substring_name,KEECHI_T1_H,KEECHI_T1,True,Transformer,KEECHI_U1,KEECHI_8,KEECHI,KEECHI,T1 138kV-34.5kV
279716,4569,substring_name,LEHIGH_AT2H,LEHIGH_AT2,True,Transformer,L_LEHIGH8_1Y,L_LEHIGH9_1Y,LEHIGH,LEHIGH,AT2 69kV-138kV
3222,6347,substring_name,PHR_AT1H_H,PHR_AT1,True,Transformer,P_H_R___B345,P_H_R__A1STR,PHR,PHR,AT1H 345kV-1kV
299913,6027,substring_name,NB_AT1H_H,NB_AT1,True,Transformer,N_BELT__B345,N_BELT_A1STR,NB,NB,AT1H 345kV-1kV
108985,7846,station_pair,THOMASTN_LD,THOMASTN_PS1,True,Transformer,THOMASTN4A,THOMASTN4B,THOMASTN,THOMASTN,PS1 138kV-138kV
279332,984,station_pair,ASHERTON_138_69A1_H,ASHERTON_69A1,True,Transformer,ASHERTON4A,ASHERTON2A,ASHERTON,ASHERTON,69A1 69kV-138kV
18718,1231,station_pair,COTULAS_HIGH,COTULAS_COTU,True,Transformer,STECTLA4A,COTULLASUB9,COTULAS,COTULAS,COTU 138kV-69kV
279524,5942,station_pair_leg,MDLNE_AXFMR2H,MDLNE_MR2H,True,Transformer,MIDLNDE_5,MDLNE1_1,MDLNE,MDLNE,MR2H 345kV-1kV
279028,9421,station_pair_leg,WLVEE_AXFMR2H,WLVEE_MR2H,True,Transformer,WLEVEE1_5,WLVEE2_1,WLVEE,WLVEE,MR2H 345kV-1kV
279710,1068,station_pair_leg,CAGNON_AXFMR3H-H,CAGNON_MR3H,True,Transformer,CAGNON_5,CAGSTAR3,CAGNON,CAGNON,MR3H 345kV-1kV
279344,7711,substring_name,RIO_GRAN_138_69A1_H,RIO_GRAN_138_,True,Transformer,RIO_GRAN2A,RIO_GRAN4A,RIO_GRAN,RIO_GRAN,138_ 69kV-138kV
279088,4332,station_pair_leg,JK_CK_JKCKT1H,JK_CK_XF1H,True,Transformer,JKCREEK1,JCREEK_1,JK_CK,JK_CK,XF1H 345kV-1kV
43982,1043,station_pair_leg,BAFFIN_XFMR1,BAFFIN_XFR1,True,Transformer,BAFFIN_UNIT1,BAFFIN_5,BAFFIN,BAFFIN,XFR1 345kV-34.5kV
292332,9519,substring_name,WO_AT1H_H,WO_AT1,True,Transformer,WHITOK__B345,WHITOK_A1STR,WO,WO,AT1H 345kV-1kV
126752,2707,substring_name,DMTSW_AX2LH,DMTSW_AX2L,True,Transformer,DERMOTT_8,DMTSW2_1,DMTSW,DMTSW,AX2L 138kV-1kV
379055,4661,station_pair_leg,MOSSW_AXFMR2H_H,MOSSW_MR2H,True,Transformer,MOSS_5,MOSS2_1,MOSSW,MOSSW,MR2H 345kV-1kV
60527,5961,station_pair_leg,NORSW_AXFMR2H_H,NORSW_MR2H,True,Transformer,NORWD1_5,NORSW2_1,NORSW,NORSW,MR2H 345kV-1kV
279300,4229,station_pair_leg,GN_S_I_GNIN_T1L,GN_S_I_XT1L,True,Transformer,GREENV2_IN_9,GREENV_IN_1,GN_S_I,GN_S_I,XT1L 69kV-1kV
279924,6089,station_pair_leg,MGSES_AXFMR4H,MGSES_MR4H,True,Transformer,MRGNCRK_5,700209_3STAR,MGSES,MGSES,MR4H 345kV-1kV
311870,4437,substring_name,HORSECRK_T1_H,HORSECRK_T1,True,Transformer,HORSE_UNIT1,HORSECRK_5,HORSECRK,HORSECRK,T1 345kV-34.5kV
279465,6016,station_pair,MCGPH_AXFMR1,MCGPH_FMR1,True,Transformer,MCGREGPH1_8,MCGREGPH1_9,MCGPH,MCGPH,FMR1 69kV-138kV
279081,7819,station_pair_leg,SCSES_AXFMR1L,SCSES_MR1L,True,Transformer,STRYKER_8,SCSES1_1,SCSES,SCSES,MR1L 138kV-1kV
278955,6166,station_pair,NVKSW_AXFMR1,NVKSW_FMR1,True,Transformer,NAVYKSS1_8,NAVYKSS1_9,NVKSW,NVKSW,FMR1 138kV-69kV
278968,1168,station_pair,BNMSW_AXFMR1,BNMSW_FMR1,True,Transformer,BONHMSS1_8,BONHMSS_9,BNMSW,BNMSW,FMR1 69kV-138kV
326253,6122,substring_name,NA_NO_2H,NA_NO_2,True,Transformer,NA_1,NASA___X06B8,,,NO_2 138kV-12.47kV
60407,2916,station_pair_leg,FSHSW_AXFMR1H_H,FSHSW_MR1H,True,Transformer,FISHRDSS1_5,FSHSW1_1,FSHSW,FSHSW,MR1H 345kV-1kV
279363,6195,station_pair_leg,NEDIN_345_138H,NEDIN_138H,True,Transformer,8381_3STAR,NEDIN7A,NEDIN,NEDIN,138H 345kV-1kV
279122,9510,station_pair,WESTYA_XFMR1_H,WESTYA_FMR1,True,Transformer,YATW_SW2A,L_WESTYA8_1Y,WESTYA,WESTYA,FMR1 69kV-138kV
366331,9338,substring_name,WAYMARK_T1_H,WAYMARK_T1,True,Transformer,WAYMARK_W1,WAYMARK_5,WAYMARK,WAYMARK,T1 345kV-34.5kV
279259,7621,station_pair_leg,RYSSW_AXFMR1,RYSSW_FMR1,True,Transformer,ROYSE_A8,ROYSE1_T5,RYSSW,RYSSW,FMR1 345kV-138kV
344697,9431,substring_name,ZEN_AT3H_H,ZEN_AT3,True,Transformer,ZENITH__B345,ZENITH_A3STR,ZEN,ZEN,AT3H 345kV-1kV
279178,1269,station_pair,CRANE_AXFMR1,CRANE_FMR1,True,Transformer,CRANE_8,CRANE_9,CRANE,CRANE,FMR1 69kV-138kV
279303,7753,station_pair_leg,SNDSW_AXFMR2H-H,SNDSW_MR2H,True,Transformer,SAND_TXU_5,SNDSW2_1,SNDSW,SNDSW,MR2H 345kV-1kV
118680,1279,station_pair_leg,BNBSW_AXFMR1H_H,BNBSW_MR1H,True,Transformer,BENBRK_A_T5,BNBSW1_1,BNBSW,BNBSW,MR1H 345kV-1kV
279931,4552,station_pair_ckt,LVOK_138_69_2_H,LVOK_T1,True,Transformer,LVOK4A,LVOK2A,LVOK,LVOK,T2 69kV-138kV
379056,5922,station_pair_leg,MOSSW_AXFMR2L_H,MOSSW_MR2L,True,Transformer,MOSS_8,MOSS2_1,MOSSW,MOSSW,MR2L 138kV-1kV
60509,4660,station_pair_leg,MOSSW_AXFMR1L_H,MOSSW_MR1L,True,Transformer,MOSS_8,MOSSW1_1,MOSSW,MOSSW,MR1L 138kV-1kV
28048,7967,station_pair_leg,TRSES_AXFMR7HH,TRSES_MR7H,True,Transformer,TRINDAD2_5,TRSES7_1,TRSES,TRSES,MR7H 345kV-1kV
429042,7620,substring_name,RVRSW_AX2LH,RVRSW_AX2L,True,Transformer,RIVERTON_8,RVRSW_1A,RVRSW,RVRSW,AX2L 138kV-1kV
279885,4670,station_pair_ckt,LOBO_2_345_138_H,LOBO_A3,True,Transformer,LOBO7A,LOBO4A,LOBO,LOBO,A2 345kV-138kV
279723,5903,substring_name,LULING_AT1H,LULING_AT1,True,Transformer,L_LULING8_1Y,L_LULING9_1Y,LULING,LULING,AT1 69kV-138kV
20920,2591,substring_name,CN345_MR2LH,CN345_MR2L,True,Transformer,CN3452_1,COLLIN2SR_8,CN345,CN345,MR2L 138kV-1kV
438335,4358,station_pair_leg,HUTTO_AXFMR2H,HUTTO_MR2H,True,Transformer,HUTTOSS__5,HOTTO_2,HUTTO,HUTTO,MR2H 345kV-1kV
279559,6238,station_pair,OVRTN_AXFMR1,OVRTN_FMR1,True,Transformer,OVERTON_8,OVERTON_9,OVRTN,OVRTN,FMR1 69kV-138kV
368366,7801,station_pair_leg,STNSW_AXFMR1HH,STNSW_AX1H,True,Transformer,STONCRK_8,STONE_1,STNSW,STNSW,AX1H 138kV-1kV
279331,4265,substring_name_leg,GS_AT1L_H,GS_AT1L,True,Transformer,GABLE____B69,GABLE__A1STR,GS,GS,AT1L 69kV-1kV
279699,4408,station_pair_leg,HILLCTRY_AXFMR2H-H,HILLCTRY_MR2H,True,Transformer,HC_STAR2,HILLCTY_5,HILLCTRY,HILLCTRY,MR2H 345kV-1kV
383643,7644,substring_name,REFUGIO_AT1_HS,REFUGIO_AT1,True,Transformer,REFUGIO4A,REFUGIO2A,REFUGIO,REFUGIO,AT1 138kV-69kV
279244,4427,station_pair_leg,LCSES_AXFMR1H,LCSES_MR1H,True,Transformer,LAKE_CRK1_5,LCSES1_1,LCSES,LCSES,MR1H 345kV-1kV
279371,6337,station_pair,RINCON_138_69A1_H,RINCON_69A1,True,Transformer,RINCON4A,RINCON2A,RINCON,RINCON,69A1 69kV-138kV
360927,9309,station_pair,WICKETT_WKTWAT1_HI,WICKETT_WAT1,True,Transformer,TNWICKETT_0,TNWICKETT_1,WICKETT,WICKETT,WAT1 69kV-138kV
60412,4659,station_pair_leg,MOSSW_AXFMR1H_H,MOSSW_MR1H,True,Transformer,MOSS_5,MOSSW1_1,MOSSW,MOSSW,MR1H 345kV-1kV
34929,4422,station_pair_leg,KLNSW_AXFMR2L_H,KLNSW_MR2L,True,Transformer,KILL_SS__8,KLNSW2_1,KLNSW,KLNSW,MR2L 138kV-1kV
878709,14679,substring_name,SASASW_AT_M_H,SASASW_AT_M,True,Transformer,L_SASASW8_1Y,L_SASASW9_1Y,SASASW,SASASW,AT_M 138kV-69kV
279545,2939,station_pair_leg,ELKTN_AXFMR3L,ELKTN_MR3L,True,Transformer,ELKTON_8,ELKTN3_1,ELKTN,ELKTN,MR3L 138kV-1kV
279443,978,station_pair_leg,ALNSW_AXFMR1H-H,ALNSW_MR1H,True,Transformer,ALLENSW1_5,ALNSW1_1,ALNSW,ALNSW,MR1H 345kV-1kV
81773,6197,station_pair,NIXON_ATH,NIXON_AT1,True,Transformer,L_NIXON_8_1Y,L_NIXON_9_1Y,NIXON,NIXON,AT1 138kV-69kV
279421,4251,station_pair_leg,HLSBR_AXFMR1L,HLSBR_MR1L,True,Transformer,HILLBORO1_9,HLSBR1_1,HLSBR,HLSBR,MR1L 69kV-1kV
324285,9485,substring_name_leg,ZORN_AT2L_H,ZORN_AT2L,True,Transformer,L_ZORN__8_1Y,L_ZORN__1_2Z,ZORN,ZORN,AT2L 138kV-1kV
279528,4253,substring_name_leg,HOC_AT1L_H,HOC_AT1L,True,Transformer,H_O_C___B69A,H_O_C__A1STR,HOC,HOC,AT1L 69kV-1kV
291551,7689,substring_name,SALEM_AT4L_H,SALEM_AT4L,True,Transformer,L_SALEM_8_1Y,L_SALEM1_1,SALEM,SALEM,AT4L 138kV-1kV
279050,2860,station_pair_leg,ELMOT_AXFMR2HH,ELMOT_MR2H,True,Transformer,ELM_MOTT__5,ELMOT1_1,ELMOT,ELMOT,MR2H 345kV-1kV
279945,2556,station_pair_leg,COLETO_345_138L,COLETO_138L,True,Transformer,COLETO4A,CC1DUM0A,COLETO,COLETO,138L 138kV-1kV
279452,6132,station_pair_leg,NVARO_AXFMR2H,NVARO_MR2H,True,Transformer,NAVARRO1_8,NVARO2_1,NVARO,NVARO,MR2H 138kV-1kV
279715,6344,station_pair,PEDERNAL_PE_AT1,PEDERNAL_AT1,True,Transformer,PE_MB1,PE_MB2,PEDERNAL,PEDERNAL,AT1 138kV-69kV
331137,4469,substring_name,LEVEE_XT1H,LEVEE_XT1,True,Transformer,LEVEE_8,LEVEE_N1,LEVEE,LEVEE,XT1 138kV-13.8kV
335070,2918,substring_name,FTWIND_T1_H,FTWIND_T1,True,Transformer,FLAT_TOP_H,FLAT_TOP_5,FTWIND,FTWIND,T1 345kV-34.5kV
279757,9440,station_pair,WARBURTN_138_69_1,WARBURTN_69_1,True,Transformer,WARBURTONSW9,WRBRTN8,WARBURTN,WARBURTN,69_1 69kV-138kV
279951,7854,station_pair_leg,RENSW_AXFMR1L-H,RENSW_MR1L,True,Transformer,RNRDPL_1T8,RENSW1_1,RENSW,RENSW,MR1L 138kV-1kV
302554,10715,substring_name,ACACIA_T1H,ACACIA_T1,True,Transformer,ACACIA2A,ACA_UNIT1,ACACIA,ACACIA,T1 69kV-34.5kV
397829,5926,substring_name,LOTEBUSH_T1_HS,LOTEBUSH_T1,True,Transformer,LOTEBUSH4A,LOTEBUSH1A,LOTEBUSH,LOTEBUSH,T1 138kV-20kV
21361,2964,substring_name,GS_AT2_H,GS_AT2,True,Transformer,GABLE___B138,GABLE__A2STR,GS,GS,AT2 138kV-1kV
