isomarketid,branchID,branchName,ptoIDSource,InsertDate,b1,b2,b3,ckt,OP_EQCODE,LNNAME,EQNAME,DeviceType,FromName,ToName,b3Text,branchStationID,branchDeviceTypeId,teid,collapseId,legacyBranchId,ptoBranchID,fromNum,toNum,pto_ckt,pto_deviceType,identity_key,has_pto_match,dup_type
6,60055220,PALEFA_CS3405_CS_138,,2023-11-21 12:26:39.067,,,,,PALEFA_CS3405_CS_138,,CS3405_CS,breaker,L_PALEFA8_1Y,,PALEFA,,,117084.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60095226,PALEFA_CB_43000_138,,2025-01-29 01:24:43.573,,,,1,PALEFA_CB_43000_138,,CB_43000,breaker,L_PALEFA8_1Y,,PALEFA,,3.0,117084.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60062381,S1_17S1_138,,2023-11-21 12:26:39.067,,,,,S1_17S1_138,,17S1,breaker,HOWARD,,S1,,,117090.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60095624,HOWARD_17S1_138,,2025-02-19 03:23:49.727,,,,1,HOWARD_17S1_138,,17S1,breaker,HOWARD,,HOWARD,,3.0,117090.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60039609,HUNTER_CS5615_CS_138,,2023-11-21 12:26:39.067,,,,,HUNTER_CS5615_CS_138,,CS5615_CS,breaker,L_HUNTER8_1Y,,HUNTER,,,117099.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115244,HUNTER_CS_5615_138,,2026-07-01 01:20:04.863,,,,1,HUNTER_CS_5615_138,,CS_5615,breaker,P_HUNTER8_1_,,HUNTER,,3.0,117099.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60041836,KENEDSW_5610_69,,2023-11-21 12:26:39.067,,,,,KENEDSW_5610_69,,5610,breaker,KENEDYSW2A,,KENEDSW,,,117116.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60083426,KENEDSW_5610_CB_69,,2024-01-25 09:01:19.767,,,,,KENEDSW_5610_CB_69,,5610_CB,breaker,KENEDYSW2A,,KENEDSW,,,117116.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60022633,CELANEBC_1700_138,,2023-11-21 12:26:39.067,,,,,CELANEBC_1700_138,,1700,breaker,CELANEBC4A,,CELANEBC,,,117118.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080676,CELANEBC_1700_CB_138,,2024-01-25 09:01:19.767,,,,,CELANEBC_1700_CB_138,,1700_CB,breaker,CELANEBC4A,,CELANEBC,,,117118.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60019316,BRENNO_CB_12220_138,,2023-11-21 12:26:39.067,,,,,BRENNO_CB_12220_138,,CB_12220,breaker,L_BRENNO8_1Y,,BRENNO,,,117119.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080348,BRENNO_5985_CS_138,,2024-01-25 09:01:19.767,,,,,BRENNO_5985_CS_138,,5985_CS,breaker,L_BRENNO8_1Y,,BRENNO,,,117119.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032769,FORMOSA_960_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_960_138,,960,breaker,FORMOSA4A,,FORMOSA,,,117127.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082232,FORMOSA_960_CB_138,,2024-01-25 09:01:19.767,,,,,FORMOSA_960_CB_138,,960_CB,breaker,FORMOSA4A,,FORMOSA,,,117127.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032771,FORMOSA_9615_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_9615_138,,9615,breaker,FORMOSA4A,,FORMOSA,,,117130.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082233,FORMOSA_9615_CB_138,,2024-01-25 09:01:19.767,,,,,FORMOSA_9615_CB_138,,9615_CB,breaker,FORMOSA4A,,FORMOSA,,,117130.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60046819,LULING_CB_3620_138,,2023-11-21 12:26:39.067,,,,,LULING_CB_3620_138,,CB_3620,breaker,L_LULING8_1Y,,LULING,,,117143.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084179,LULING_OCB_3620_CB_138,,2024-01-25 09:01:19.767,,,,,LULING_OCB_3620_CB_138,,OCB_3620_CB,breaker,L_LULING8_1Y,,LULING,,,117143.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60046823,LULING_CS_3675_138,,2023-11-21 12:26:39.067,,,,,LULING_CS_3675_138,,CS_3675,breaker,L_LULING8_1Y,,LULING,,,117146.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084165,LULING_CS3675_CS_138,,2024-01-25 09:01:19.767,,,,,LULING_CS3675_CS_138,,CS3675_CS,breaker,L_LULING8_1Y,,LULING,,,117146.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60022528,CEDAVA_OCB_9050_CB_138,,2023-11-21 12:26:39.067,,,,,CEDAVA_OCB_9050_CB_138,,OCB_9050_CB,breaker,L_CEDAVA8_1Y,,CEDAVA,,,117148.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115116,CEDAVA_CB_9050_138,,2026-07-01 01:20:04.863,,,,1,CEDAVA_CB_9050_138,,CB_9050,breaker,P_CEDAVA8_1_,,CEDAVA,,3.0,117148.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60022529,CEDAVA_OCB_9060_CB_138,,2023-11-21 12:26:39.067,,,,,CEDAVA_OCB_9060_CB_138,,OCB_9060_CB,breaker,L_CEDAVA8_1Y,,CEDAVA,,,117149.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115117,CEDAVA_CB_9060_138,,2026-07-01 01:20:04.863,,,,1,CEDAVA_CB_9060_138,,CB_9060,breaker,P_CEDAVA8_1_,,CEDAVA,,3.0,117149.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60017539,BITTCR_CB_11480_345,,2023-11-21 12:26:39.067,,,,,BITTCR_CB_11480_345,,CB_11480,breaker,L_BITTCR5_1Y,,BITTCR,,,117187.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080191,BITTCR_11480_345,,2024-01-25 09:01:19.767,,,,,BITTCR_11480_345,,11480,breaker,L_BITTCR5_1Y,,BITTCR,,,117187.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60062376,S1_14S1_138,,2023-11-21 12:26:39.067,,,,,S1_14S1_138,,14S1,breaker,HOWARD,,S1,,,117213.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60095614,HOWARD_14S1_138,,2025-02-19 03:23:49.727,,,,1,HOWARD_14S1_138,,14S1,breaker,HOWARD,,HOWARD,,3.0,117213.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60048127,MARSFO_OCB_9180_CB_138,,2023-11-21 12:26:39.067,,,,,MARSFO_OCB_9180_CB_138,,OCB_9180_CB,breaker,L_MARSFO8_1Y,,MARSFO,,,117218.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115286,MARSFO_CB_9180_138,,2026-07-01 01:20:04.863,,,,1,MARSFO_CB_9180_138,,CB_9180,breaker,L_MARSFO8_1Y,,MARSFO,,3.0,117218.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60048126,MARSFO_OCB_9070_138,,2023-11-21 12:26:39.067,,,,,MARSFO_OCB_9070_138,,OCB_9070,breaker,L_MARSFO8_1Y,,MARSFO,,,117224.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115285,MARSFO_CB_9070_138,,2026-07-01 01:20:04.863,,,,1,MARSFO_CB_9070_138,,CB_9070,breaker,L_MARSFO8_1Y,,MARSFO,,3.0,117224.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60016130,BALLINGE_9308_138,,2023-11-21 12:26:39.067,,,,,BALLINGE_9308_138,,9308,breaker,BALLINGE4A,,BALLINGE,,,117234.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60079862,BALG_9308_138,,2024-01-25 09:01:19.767,,,,,BALG_9308_138,,9308,breaker,BALG4A,,BALG,,,117234.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60032791,FORMOSA_CS_2_CS_138,,2023-11-21 12:26:39.067,,,,,FORMOSA_CS_2_CS_138,,CS_2_CS,breaker,FORMOSA4A,,FORMOSA,,,117245.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60078294,FORMOSA_444_CB_138,,2023-12-18 13:52:18.290,,,,,FORMOSA_444_CB_138,,444_CB,breaker,FORMOSA4A,,FORMOSA,,,117245.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60041350,JOSLIN_8325_138,,2023-11-21 12:26:39.067,,,,,JOSLIN_8325_138,,8325,breaker,JOSLIN4A,,JOSLIN,,,117309.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60083387,JOSLIN_8325_CB_138,,2024-01-25 09:01:19.767,,,,,JOSLIN_8325_CB_138,,8325_CB,breaker,JOSLIN4A,,JOSLIN,,,117309.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60041355,JOSLIN_8345_138,,2023-11-21 12:26:39.067,,,,,JOSLIN_8345_138,,8345,breaker,JOSLIN4A,,JOSLIN,,,117312.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60083389,JOSLIN_8345_CB_138,,2024-01-25 09:01:19.767,,,,,JOSLIN_8345_CB_138,,8345_CB,breaker,JOSLIN4A,,JOSLIN,,,117312.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021083,CAGNON_30R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_30R4_138,,30R4,breaker,CAGNON1_8,CAGNON2_8,CAGNON,,,117328.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080535,CAGNON_BT30R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_BT30R4_CB_138,,BT30R4_CB,breaker,CAGNON2_8,CAGNON1_8,CAGNON,,,117328.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021047,CAGNON_13R5_345,,2023-11-21 12:26:39.067,,,,,CAGNON_13R5_345,,13R5,breaker,CAGNON_5,,CAGNON,,,117329.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080563,CAGNON_RBT13R5_CB_345,,2024-01-25 09:01:19.767,,,,,CAGNON_RBT13R5_CB_345,,RBT13R5_CB,breaker,CAGNON_5,,CAGNON,,,117329.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021086,CAGNON_31R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_31R4_138,,31R4,breaker,CAGNON2_8,,CAGNON,,,117331.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080558,CAGNON_LN31R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LN31R4_CB_138,,LN31R4_CB,breaker,CAGNON2_8,,CAGNON,,,117331.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021051,CAGNON_15R5_345,,2023-11-21 12:26:39.067,,,,,CAGNON_15R5_345,,15R5,breaker,CAGNON_5,,CAGNON,,,117332.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080564,CAGNON_RBT15R5_CB_345,,2024-01-25 09:01:19.767,,,,,CAGNON_RBT15R5_CB_345,,RBT15R5_CB,breaker,CAGNON_5,,CAGNON,,,117332.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021077,CAGNON_25R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_25R4_138,,25R4,breaker,CAGNON1_8,,CAGNON,,,117334.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080560,CAGNON_LS25R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LS25R4_CB_138,,LS25R4_CB,breaker,CAGNON1_8,,CAGNON,,,117334.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021080,CAGNON_27R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_27R4_138,,27R4,breaker,CAGNON1_8,,CAGNON,,,117336.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080557,CAGNON_LN27R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LN27R4_CB_138,,LN27R4_CB,breaker,CAGNON1_8,,CAGNON,,,117336.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021074,CAGNON_24R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_24R4_138,,24R4,breaker,CAGNON1_8,,CAGNON,,,117337.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080556,CAGNON_LN24R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LN24R4_CB_138,,LN24R4_CB,breaker,CAGNON1_8,,CAGNON,,,117337.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021096,CAGNON_34R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_34R4_138,,34R4,breaker,CAGNON2_8,,CAGNON,,,117338.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080559,CAGNON_LN34R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LN34R4_CB_138,,LN34R4_CB,breaker,CAGNON2_8,,CAGNON,,,117338.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021129,CAGNON_48R4_138,,2023-11-21 12:26:39.067,,,,,CAGNON_48R4_138,,48R4,breaker,CAGNON3_8,,CAGNON,,,117339.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080561,CAGNON_LS48R4_CB_138,,2024-01-25 09:01:19.767,,,,,CAGNON_LS48R4_CB_138,,LS48R4_CB,breaker,CAGNON3_8,,CAGNON,,,117339.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021043,CAGNON_11R5_345,,2023-11-21 12:26:39.067,,,,,CAGNON_11R5_345,,11R5,breaker,CAGNON_5,,CAGNON,,,117340.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080562,CAGNON_RBT11R5_CB_345,,2024-01-25 09:01:19.767,,,,,CAGNON_RBT11R5_CB_345,,RBT11R5_CB,breaker,CAGNON_5,,CAGNON,,,117340.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60021055,CAGNON_17R5_345,,2023-11-21 12:26:39.067,,,,,CAGNON_17R5_345,,17R5,breaker,CAGNON_5,,CAGNON,,,117343.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080565,CAGNON_RBT17R5_CB_345,,2024-01-25 09:01:19.767,,,,,CAGNON_RBT17R5_CB_345,,RBT17R5_CB,breaker,CAGNON_5,,CAGNON,,,117343.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60020260,BUDA_OCB_5470_CB_138,,2023-11-21 12:26:39.067,,,,,BUDA_OCB_5470_CB_138,,OCB_5470_CB,breaker,L_BUDA__8_1Y,,BUDA,,,117347.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115102,BUDA_CB_5470_138,,2026-07-01 01:20:04.863,,,,1,BUDA_CB_5470_138,,CB_5470,breaker,P_BUDA__8_1_,,BUDA,,3.0,117347.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60062105,RUTHER_GCB_3480_138,,2023-11-21 12:26:39.067,,,,,RUTHER_GCB_3480_138,,GCB_3480,breaker,L_RUTHER8_1Y,,RUTHER,,,117364.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115301,RUTHER_CB_3480_138,,2026-07-01 01:20:04.863,,,,1,RUTHER_CB_3480_138,,CB_3480,breaker,P_RUTHER8_1_,,RUTHER,,3.0,117364.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60033365,FRIEND_R_6760_138,,2023-11-21 12:26:39.067,,,,,FRIEND_R_6760_138,,6760,breaker,FDRAN4A,,FRIEND_R,,,117366.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082323,FRIEND_R_6760_CB_138,,2024-01-25 09:01:19.767,,,,,FRIEND_R_6760_CB_138,,6760_CB,breaker,,,FRIEND_R,,,117366.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60033371,FRIEND_R_6770_138,,2023-11-21 12:26:39.067,,,,,FRIEND_R_6770_138,,6770,breaker,FDRAN4A,,FRIEND_R,,,117375.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082325,FRIEND_R_6770_CB_138,,2024-01-25 09:01:19.767,,,,,FRIEND_R_6770_CB_138,,6770_CB,breaker,,,FRIEND_R,,,117375.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60033373,FRIEND_R_6775_69,,2023-11-21 12:26:39.067,,,,,FRIEND_R_6775_69,,6775,breaker,FDRAN2A,,FRIEND_R,,,117378.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082326,FRIEND_R_6775_CB_69,,2024-01-25 09:01:19.767,,,,,FRIEND_R_6775_CB_69,,6775_CB,breaker,,,FRIEND_R,,,117378.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60033376,FRIEND_R_6780_69,,2023-11-21 12:26:39.067,,,,,FRIEND_R_6780_69,,6780,breaker,FDRAN2A,,FRIEND_R,,,117379.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082327,FRIEND_R_6780_CB_69,,2024-01-25 09:01:19.767,,,,,FRIEND_R_6780_CB_69,,6780_CB,breaker,,,FRIEND_R,,,117379.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60048125,MARSFO_OCB_8020_CB_138,,2023-11-21 12:26:39.067,,,,,MARSFO_OCB_8020_CB_138,,OCB_8020_CB,breaker,L_MARSFO8_1Y,,MARSFO,,,117380.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115284,MARSFO_CB_8020_138,,2026-07-01 01:20:04.863,,,,1,MARSFO_CB_8020_138,,CB_8020,breaker,L_MARSFO8_1Y,,MARSFO,,3.0,117380.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60017076,BERGHE_OCB_5300_CB_138,,2023-11-21 12:26:39.067,,,,,BERGHE_OCB_5300_CB_138,,OCB_5300_CB,breaker,L_BERGHE8_1Y,,BERGHE,,,117384.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115078,BERGHE_CB_5300_138,,2026-07-01 01:20:04.863,,,,1,BERGHE_CB_5300_138,,CB_5300,breaker,L_BERGHE8_1Y,,BERGHE,,3.0,117384.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60072638,V_DUPSW_9710_138,,2023-11-21 12:26:39.067,,,,,V_DUPSW_9710_138,,9710,breaker,V_DUPSW4A,,V_DUPSW,,,117410.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60088313,V_DUPSW_9710_CB_138,,2024-01-25 09:01:19.767,,,,,V_DUPSW_9710_CB_138,,9710_CB,breaker,V_DUPSW4A,,V_DUPSW,,,117410.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60046822,LULING_CS_3665_138,,2023-11-21 12:26:39.067,,,,,LULING_CS_3665_138,,CS_3665,breaker,L_LULING8_1Y,,LULING,,,117426.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084164,LULING_CS3665_CS_138,,2024-01-25 09:01:19.767,,,,,LULING_CS3665_CS_138,,CS3665_CS,breaker,L_LULING8_1Y,,LULING,,,117426.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60018008,BLUEBO_CB_6770_138,,2023-11-21 12:26:39.067,,,,,BLUEBO_CB_6770_138,,CB_6770,breaker,L_BLUEBO8_1Y,,BLUEBO,,,117433.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080253,BLUEBO_6770_138,,2024-01-25 09:01:19.767,,,,,BLUEBO_6770_138,,6770,breaker,L_BLUEBO8_1Y,,BLUEBO,,,117433.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60067107,STECK_ST_603M_CS_138,,2023-11-21 12:26:39.067,,,,,STECK_ST_603M_CS_138,,ST_603M_CS,breaker,STECK,,STECK,,,117468.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60087580,STECK_ST_600M_CS_138,,2024-01-25 09:01:19.767,,,,,STECK_ST_600M_CS_138,,ST_600M_CS,breaker,STECK,,STECK,,,117468.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60055519,PATN_RC_371001_138,,2023-11-21 12:26:39.067,,,,,PATN_RC_371001_138,,371001,breaker,PATN_RC,,PATN_RC,,,117498.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60085544,PATN_RC_6801-3_138,,2024-01-25 09:01:19.767,,,,,PATN_RC_6801-3_138,,6801-3,breaker,,,PATN_RC,,,117498.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60074044,WHITES_GCB_8880_CB_138,,2023-11-21 12:26:39.067,,,,,WHITES_GCB_8880_CB_138,,GCB_8880_CB,breaker,L_WHITES8_1Y,,WHITES,,,117509.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115326,WHITES_CB_8880_138,,2026-07-01 01:20:04.863,,,,1,WHITES_CB_8880_138,,CB_8880,breaker,P_WHITES8_1_,,WHITES,,3.0,117509.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60033379,FRIEND_R_6785_69,,2023-11-21 12:26:39.067,,,,,FRIEND_R_6785_69,,6785,breaker,FDRAN2A,,FRIEND_R,,,117516.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60082328,FRIEND_R_6785_CB_69,,2024-01-25 09:01:19.767,,,,,FRIEND_R_6785_CB_69,,6785_CB,breaker,,,FRIEND_R,,,117516.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60046817,LULING_CB_3060_138,,2023-11-21 12:26:39.067,,,,,LULING_CB_3060_138,,CB_3060,breaker,L_LULING8_1Y,,LULING,,,117525.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084178,LULING_OCB_3060_CB_138,,2024-01-25 09:01:19.767,,,,,LULING_OCB_3060_CB_138,,OCB_3060_CB,breaker,L_LULING8_1Y,,LULING,,,117525.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60046818,LULING_CB_3190_138,,2023-11-21 12:26:39.067,,,,,LULING_CB_3190_138,,CB_3190,breaker,L_LULING8_1Y,,LULING,,,117527.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084162,LULING_3190_CB_138,,2024-01-25 09:01:19.767,,,,,LULING_3190_CB_138,,3190_CB,breaker,L_LULING8_1Y,,LULING,,,117527.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60065287,SKYLINE_27P4_345,,2023-11-21 12:26:39.067,,,,,SKYLINE_27P4_345,,27P4,breaker,SKYLINE_5,,SKYLINE,,,117530.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60087349,SKYLINE_RBT9999_CB_345,,2024-01-25 09:01:19.767,,,,,SKYLINE_RBT9999_CB_345,,RBT9999_CB,breaker,SKYLINE_5,,SKYLINE,,,117530.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60065257,SKYLINE_18P3_CB_138,,2023-11-21 12:26:39.067,,,,,SKYLINE_18P3_CB_138,,18P3_CB,breaker,SKYLIN1_8,,SKYLINE,,,117532.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60092393,SKYLINE_18P3_138,,2024-09-05 01:19:40.747,,,,,SKYLINE_18P3_138,,18P3,breaker,SKYLIN1_8,,SKYLINE,,,117532.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60065334,SKYLINE_RBT21P4_CB_345,,2023-11-21 12:26:39.067,,,,,SKYLINE_RBT21P4_CB_345,,RBT21P4_CB,breaker,SKYLINE_5,,SKYLINE,,,117533.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60092397,SKYLINE_21P4_345,,2024-09-05 01:19:40.747,,,,,SKYLINE_21P4_345,,21P4,breaker,SKYLINE_5,,SKYLINE,,,117533.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60037838,HENNE_OCB_5870_CB_138,,2023-11-21 12:26:39.067,,,,,HENNE_OCB_5870_CB_138,,OCB_5870_CB,breaker,L_HENNE_8_1Y,,HENNE,,,117535.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60113223,HENNE_CB_46620_138,,2026-03-02 18:05:08.143,,,,1,HENNE_CB_46620_138,,CB_46620,breaker,L_HENNE_8_1Y,,HENNE,,3.0,117535.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60065332,SKYLINE_RBT13P4_CB_345,,2023-11-21 12:26:39.067,,,,,SKYLINE_RBT13P4_CB_345,,RBT13P4_CB,breaker,SKYLINE_5,,SKYLINE,,,117537.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60092388,SKYLINE_13P4_345,,2024-09-05 01:19:40.747,,,,,SKYLINE_13P4_345,,13P4,breaker,SKYLINE_5,,SKYLINE,,,117537.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60014909,ANTLER_CS9405_138,,2023-11-21 12:26:39.067,,,,,ANTLER_CS9405_138,,CS9405,breaker,L_ANTLER8_1Y,,ANTLER,,,117539.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60115068,ANTLER_CS_9405_138,,2026-07-01 01:20:04.863,,,,1,ANTLER_CS_9405_138,,CS_9405,breaker,L_ANTLER8_1Y,,ANTLER,,3.0,117539.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60037841,HENNE_OCB_5900_CB_138,,2023-11-21 12:26:39.067,,,,,HENNE_OCB_5900_CB_138,,OCB_5900_CB,breaker,L_HENNE_8_2Y,,HENNE,,,117541.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60113226,HENNE_CB_46700_138,,2026-03-02 18:05:08.143,,,,1,HENNE_CB_46700_138,,CB_46700,breaker,L_HENNE_8_1Y,,HENNE,,3.0,117541.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60037839,HENNE_OCB_5880_CB_138,,2023-11-21 12:26:39.067,,,,,HENNE_OCB_5880_CB_138,,OCB_5880_CB,breaker,L_HENNE_8_2Y,,HENNE,,,117543.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60113229,HENNE_CB_46730_138,,2026-03-02 18:05:08.143,,,,1,HENNE_CB_46730_138,,CB_46730,breaker,L_HENNE_8_1Y,,HENNE,,3.0,117543.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60018009,BLUEBO_CB_6780_138,,2023-11-21 12:26:39.067,,,,,BLUEBO_CB_6780_138,,CB_6780,breaker,L_BLUEBO8_1Y,,BLUEBO,,,117549.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60080257,BLUEBO_6780_138,,2024-01-25 09:01:19.767,,,,,BLUEBO_6780_138,,6780,breaker,L_BLUEBO8_1Y,,BLUEBO,,,117549.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60016441,BAY_CITY_973_138,,2023-11-21 12:26:39.067,,,,,BAY_CITY_973_138,,973,breaker,BAY_CITY4A,,BAY_CITY,,,117577.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60079963,BAY_CITY_973_CS_138,,2024-01-25 09:01:19.767,,,,,BAY_CITY_973_CS_138,,973_CS,breaker,BAY_CITY4A,,BAY_CITY,,,117577.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60051006,MOUNTO_CB_34700_138,,2023-11-21 12:26:39.067,,,,,MOUNTO_CB_34700_138,,CB_34700,breaker,L_MOUNTO8_1Y,,MOUNTO,,,117588.0,,,,,,,,-1|-1|,False,insufficient_pto_data
6,60084685,MOUNTO_OCB_4870_CB_138,,2024-01-25 09:01:19.767,,,,,MOUNTO_OCB_4870_CB_138,,OCB_4870_CB,breaker,L_MOUNTO8_1Y,,MOUNTO,,,117588.0,,,,,,,,-1|-1|,False,insufficient_pto_data
